0,1,2,3
16.6,41.93,1022.01,48.98
28.34,73.68,1015.05,76.73
30.05,56.9,1007.02,41.96
26.64,62.44,1011.81,72.46
27.0,59.15,1013.12,61.39
15.83,41.67,1013.39,74.12
19.8,52.9,1017.75,66.67
24.66,60.29,1018.0,59.56
19.21,53.16,1013.18,81.64
25.66,61.08,1013.0,71.21
25.42,67.25,1017.92,68.61
15.62,38.28,1014.5,77.01
17.32,41.67,1013.23,68.07
26.31,63.77,1014.15,69.36
23.26,64.05,1012.96,88.31
29.7,57.19,1008.41,55.07
5.0,40.64,1021.05,94.84
21.87,61.45,1011.13,92.22
22.85,60.29,1017.29,61.92
18.16,39.99,1008.13,68.5
24.44,59.21,1017.36,61.45
18.5,52.08,1006.23,100.09
19.91,51.19,1008.0,90.23
10.66,37.5,1009.42,95.86
8.27,35.76,1020.11,75.25
17.15,43.69,1017.05,63.36
27.18,59.27,1012.57,64.18
23.01,58.79,1009.71,84.22
23.96,46.93,1013.98,47.22
27.78,60.07,1014.66,53.74
15.84,52.72,1026.45,62.57
20.21,54.9,1016.82,66.56
21.44,60.32,1015.2,81.1
15.3,43.14,1015.11,71.35
12.47,38.25,1012.74,82.89
7.71,40.77,1021.93,87.04
11.12,41.54,1020.13,75.07
22.66,63.73,1013.24,83.95
25.5,59.27,1012.92,68.88
24.86,44.05,1005.69,66.65
12.87,41.5,1013.51,85.72
26.92,62.44,1011.09,70.8
22.04,58.05,1013.11,85.22
20.74,58.12,1015.43,77.88
24.2,59.07,1009.25,88.25
32.27,71.85,1007.88,56.01
9.84,40.72,1022.21,77.79
14.45,39.58,1012.41,79.0
19.68,56.65,1020.75,67.25
24.91,69.89,1015.25,82.39
18.87,44.06,1013.42,68.78
13.18,52.72,1024.67,75.96
10.27,40.64,1020.63,84.6
12.5,41.38,1021.87,57.59
21.19,50.16,1005.81,84.27
16.69,46.18,1011.0,97.85
28.64,66.54,1010.43,43.39
22.54,51.95,1007.29,79.28
24.45,65.12,1015.92,57.19
15.08,37.85,1009.85,85.9
24.54,57.85,1013.02,65.61
24.01,46.93,1013.3,52.24
24.26,61.02,1009.78,76.68
25.56,50.05,1005.67,69.29
12.56,43.41,1016.93,81.02
11.02,40.81,1016.31,78.13
25.2,59.21,1017.54,55.53
15.62,40.12,1013.03,96.26
12.54,43.69,1017.26,83.59
25.23,61.86,1013.0,76.18
18.75,63.09,1018.19,87.84
10.23,42.32,1017.53,89.93
26.01,74.33,1015.69,81.22
17.14,44.2,1018.91,62.18
12.58,43.67,1012.86,94.01
24.55,57.5,1015.36,62.45
14.54,42.77,1019.61,81.82
22.45,63.77,1014.57,87.44
18.81,52.08,1005.77,98.86
25.72,47.45,1007.74,58.35
14.85,40.69,1014.91,72.64
20.35,50.9,1012.6,72.43
14.24,39.99,1009.3,83.75
19.45,46.33,1013.39,99.52
23.34,59.44,1012.67,80.76
24.6,57.85,1012.92,69.56
6.65,40.77,1021.79,88.84
15.67,38.62,1015.76,66.29
22.64,59.27,1012.58,83.55
19.89,51.43,1007.33,92.08
9.55,38.08,1019.34,68.38
10.35,39.82,1013.33,94.78
12.35,41.38,1021.99,55.38
20.12,58.12,1015.47,79.38
22.24,64.27,1012.97,89.54
28.0,74.22,1008.68,66.0
19.6,48.14,1013.18,68.71
17.68,53.16,1013.09,82.79
12.75,44.2,1017.59,81.22
12.63,48.04,1013.0,100.13
17.99,50.59,1015.9,77.28
11.64,38.25,1013.33,85.79
21.34,51.61,1010.11,80.7
11.52,40.03,1017.56,87.87
11.44,34.03,1018.57,74.06
23.49,64.63,1020.75,65.16
18.11,58.95,1016.61,89.17
14.64,39.58,1011.46,71.9
26.9,69.59,1008.9,85.08
13.56,40.75,1016.05,74.64
19.22,62.1,1019.43,79.19
26.63,62.44,1010.86,70.82
21.11,58.49,1011.6,80.44
6.13,40.64,1020.69,94.57
21.75,58.79,1012.42,87.58
12.24,49.83,1007.9,94.28
25.87,44.57,1007.43,55.92
24.75,63.57,1010.47,84.24
15.07,40.69,1015.29,70.98
19.61,56.53,1019.69,77.13
18.5,47.45,1009.23,83.21
16.88,39.99,1007.08,74.29
15.43,39.64,1008.58,87.99
14.13,40.75,1016.05,72.41
28.18,60.07,1016.34,49.13
29.56,51.43,1005.87,59.22
15.5,44.34,1019.21,65.21
13.69,44.85,1016.89,79.87
25.18,62.96,1020.04,59.08
20.97,44.63,1007.64,73.69
24.06,58.98,1010.66,81.16
8.48,36.18,1013.31,75.15
29.13,62.26,1010.51,52.94
20.3,58.41,1014.05,86.38
23.86,59.21,1013.02,73.6
13.96,39.54,1011.05,85.72
21.86,60.27,1016.06,90.48
26.23,59.07,1008.2,78.93
20.46,54.2,1011.4,84.0
12.72,40.6,1013.45,86.16
20.4,57.85,1011.14,92.47
20.23,52.05,1012.15,47.49
18.91,43.14,1013.56,58.34
8.57,40.23,1017.53,90.46
21.95,57.76,1018.02,67.72
24.91,52.3,1008.72,68.26
17.53,50.66,1012.74,91.51
25.18,56.89,1012.26,64.46
14.43,39.82,1012.56,78.52
9.78,43.8,1022.25,69.64
12.56,41.4,1019.23,74.26
21.89,58.62,1016.15,74.59
18.86,50.78,1008.46,91.67
21.97,65.61,1016.09,73.29
12.77,41.5,1014.13,86.8
14.87,41.2,1016.27,70.51
22.36,58.79,1011.77,87.51
7.76,39.61,1021.63,80.67
24.98,60.32,1016.39,63.12
27.11,69.75,1009.74,85.67
21.06,50.59,1016.42,66.12
3.63,38.44,1016.16,87.38
14.24,39.52,1018.22,77.19
26.68,59.92,1009.94,70.57
30.06,67.25,1017.63,53.59
11.91,41.49,1019.69,96.39
23.59,58.62,1017.81,66.68
32.89,73.68,1014.45,52.34
22.62,51.3,1012.36,81.02
26.59,59.92,1009.97,70.09
22.36,59.44,1013.1,84.74
16.69,40.56,1019.92,51.43
13.8,44.34,1019.43,66.74
10.98,41.39,1017.54,85.31
19.32,44.71,1015.3,28.81
19.69,56.65,1020.84,72.14
18.35,57.76,1019.64,77.94
18.85,44.63,1009.06,84.75
20.13,60.07,1014.79,63.57
12.04,40.23,1018.07,81.28
22.36,64.15,1021.05,68.43
7.54,37.7,1014.58,78.43
14.48,44.06,1018.73,75.88
14.56,40.69,1015.48,73.73
16.09,50.59,1015.69,84.41
28.3,59.27,1010.92,61.83
12.33,38.91,1017.24,79.84
24.75,69.89,1015.29,82.01
23.18,59.04,1011.44,79.28
24.79,75.6,1017.07,68.23
23.34,63.73,1012.1,79.11
10.14,45.01,1018.12,94.32
15.22,50.88,1014.19,100.12
24.86,63.47,1011.5,71.78
20.68,42.04,1010.2,63.43
28.1,61.02,1011.28,59.05
16.01,43.69,1017.12,62.43
25.14,60.29,1017.91,53.3
11.55,40.6,1014.44,87.06
31.68,73.68,1014.85,64.0
10.96,41.93,1019.28,87.38
13.65,39.28,1012.97,79.64
18.03,53.16,1013.02,81.95
25.78,47.93,1003.67,67.23
11.77,42.03,1017.63,79.35
13.55,40.1,1014.57,81.48
21.12,49.15,1021.29,52.9
20.78,58.86,1016.02,77.29
28.09,63.31,1013.01,52.6
14.76,43.79,1016.17,75.72
25.44,56.57,1013.8,66.72
16.55,41.93,1022.71,42.73
18.87,62.96,1020.55,82.87
24.19,47.45,1008.26,64.25
25.02,59.44,1012.49,73.65
27.95,73.5,1010.42,58.01
17.29,44.06,1016.24,77.56
18.99,62.1,1020.0,76.76
13.43,50.59,1020.38,86.3
19.38,54.9,1017.08,70.46
15.92,40.56,1020.79,53.52
10.47,41.06,1022.24,81.16
31.23,66.75,1017.48,36.55
20.23,57.76,1016.84,81.26
10.01,41.17,1018.78,86.84
23.39,63.94,1010.54,89.94
14.84,38.91,1013.78,69.27
6.17,36.25,1028.68,90.59
25.97,69.34,1009.43,88.11
14.26,42.32,1016.0,77.43
8.94,42.07,1018.9,85.93
22.59,60.32,1016.84,78.58
22.69,59.44,1012.97,83.47
14.47,44.66,1016.33,93.52
24.33,46.93,1013.72,48.27
3.38,39.64,1011.0,81.22
25.05,58.59,1013.37,66.14
10.97,40.6,1015.0,87.59
20.04,58.2,1017.56,74.31
24.33,68.08,1013.02,64.81
20.09,61.27,1020.05,70.71
25.02,50.78,1008.79,63.06
22.16,58.82,1009.61,87.16
17.13,42.86,1014.15,73.6
25.6,59.15,1013.31,67.02
21.49,61.27,1019.81,63.21
19.77,56.65,1020.67,66.33
21.05,63.09,1016.49,91.23
24.79,50.78,1008.78,61.88
23.63,71.29,1008.01,70.07
19.69,56.65,1020.79,66.94
10.72,39.35,1015.35,86.43
28.21,73.06,1008.26,86.29
25.54,61.08,1013.14,71.15
29.07,51.43,1006.22,61.58
11.84,40.05,1014.54,86.78
11.79,45.09,1013.16,89.17
26.89,70.32,1012.39,87.17
19.65,62.1,1019.46,77.82
17.77,52.9,1020.11,81.51
6.65,40.69,1020.11,89.84
9.75,52.72,1026.03,78.53
7.79,42.03,1017.74,91.48
19.02,50.66,1013.04,85.25
29.3,68.08,1011.23,56.23
21.58,67.25,1017.39,79.0
10.74,40.05,1015.45,87.33
18.48,58.59,1015.61,85.14
28.13,61.25,1013.12,62.57
19.3,46.93,1014.83,66.71
20.25,55.5,1020.03,69.33
21.96,58.79,1012.1,88.74
8.32,39.64,1010.93,78.21
26.11,62.44,1010.68,72.59
18.65,52.08,1005.48,99.94
13.6,42.86,1013.37,87.52
25.53,62.96,1019.81,59.7
10.5,52.72,1026.32,85.04
14.03,49.83,1006.64,90.01
15.21,50.88,1014.24,100.11
18.19,41.85,1014.93,61.37
19.43,52.9,1018.35,61.12
11.66,44.6,1018.39,89.98
24.46,61.9,1013.88,87.16
14.43,38.91,1013.28,70.26
18.79,49.15,1021.69,70.16
23.54,65.27,1013.78,64.28
27.71,54.2,1012.72,47.25
22.63,58.41,1013.69,90.32
22.55,47.45,1008.65,67.9
26.75,56.57,1013.76,57.93
14.87,38.28,1014.65,80.24
22.25,60.84,1018.07,73.67
4.16,35.47,1017.72,88.49
26.19,73.77,1001.31,91.87
10.71,39.61,1018.72,73.66
23.37,63.87,1016.67,60.44
13.92,39.39,1012.94,80.52
8.75,40.77,1021.99,86.46
12.74,49.83,1007.44,91.47
24.51,51.86,1014.64,67.57
22.99,46.21,1010.71,60.11
25.52,69.75,1010.36,90.06
12.6,41.74,1022.13,67.89
12.92,39.35,1014.56,88.29
22.49,58.82,1009.73,85.19
27.37,63.73,1009.79,65.25
21.8,65.94,1012.02,63.52
14.3,41.93,1020.6,65.38
14.77,41.39,1018.95,65.61
28.71,71.64,1005.21,71.11
24.79,75.6,1017.07,68.23
11.01,40.05,1015.46,89.22
24.79,59.21,1017.9,53.83
21.5,50.59,1017.08,65.28
21.43,46.97,1013.94,61.25
5.66,39.42,1024.7,78.52
25.26,61.08,1013.68,71.72
25.95,59.92,1010.05,76.05
15.98,44.68,1018.48,85.94
21.97,69.23,1012.25,86.45
28.14,61.47,1009.69,64.66
26.88,59.21,1013.54,58.13
22.88,63.91,1009.63,87.82
25.48,60.29,1017.55,51.22
16.47,44.89,1010.04,82.01
23.97,62.44,1013.64,88.5
9.6,42.03,1017.66,92.27
5.68,40.77,1022.49,90.6
15.11,56.03,1020.27,89.95
19.75,54.2,1011.43,83.5
10.23,42.07,1017.93,91.1
23.01,44.05,1006.56,74.95
17.34,45.01,1013.22,77.71
19.13,42.18,1001.45,98.77
17.86,50.88,1015.59,88.28
24.93,73.5,1011.28,83.09
15.52,41.93,1022.97,52.92
18.68,56.65,1020.38,80.26
29.24,74.67,1015.81,59.95
17.86,45.0,1023.25,53.48
13.44,39.39,1012.93,84.29
26.49,59.44,1012.09,57.84
12.57,39.3,1019.57,72.44
27.01,65.06,1013.16,53.02
21.17,52.3,1009.36,81.51
20.09,63.94,1020.82,74.16
22.85,60.08,1018.05,67.12
8.99,36.66,1028.11,71.98
24.8,65.48,1018.56,62.05
21.06,67.07,1004.9,84.09
13.35,39.58,1012.41,83.45
5.23,35.57,1026.23,79.38
19.79,64.45,1016.14,73.54
17.82,65.94,1013.44,88.13
16.71,46.18,1011.61,95.82
19.99,40.79,1003.15,87.55
6.74,36.08,1020.36,86.98
12.08,49.83,1008.21,96.01
14.44,40.1,1015.51,79.78
10.17,41.46,1019.34,83.04
17.78,52.08,1006.9,100.09
11.46,39.3,1019.53,76.86
26.22,69.89,1015.46,76.63
27.28,72.58,1009.21,89.96
9.08,40.46,1019.48,77.37
20.58,50.9,1011.89,72.56
14.73,36.99,1007.32,90.84
28.83,66.44,1008.47,77.49
18.55,41.1,1002.02,65.16
22.53,58.62,1016.28,72.78
9.29,39.04,1022.72,74.29
25.02,47.45,1008.07,60.42
15.32,45.01,1013.3,83.72
12.26,39.96,1011.79,79.06
26.81,56.57,1013.68,61.6
17.02,51.86,1021.53,81.28
13.16,43.41,1016.43,79.47
15.86,49.69,1015.59,87.26
11.74,40.6,1013.91,90.57
11.44,44.2,1018.14,84.9
18.61,63.09,1019.37,83.08
23.96,58.33,1013.37,59.97
12.65,44.34,1019.4,71.45
22.76,57.5,1014.75,74.38
8.68,39.61,1021.54,77.98
14.69,35.71,1015.78,57.34
14.88,42.28,1007.26,71.3
26.31,52.09,1013.39,53.59
26.38,66.49,1013.89,43.06
6.52,35.57,1025.37,78.32
23.85,72.43,1008.01,88.34
11.41,40.1,1014.27,91.17
25.35,71.98,1006.83,88.44
11.38,52.75,1026.19,72.71
19.2,54.2,1011.46,84.44
23.49,47.45,1008.46,66.18
26.65,74.16,1008.27,94.54
24.34,59.54,1004.01,87.07
12.82,48.14,1017.47,81.45
14.89,35.71,1015.1,55.11
13.38,40.89,1010.48,92.55
10.67,40.23,1017.75,85.06
25.25,58.46,1015.54,70.76
8.73,36.18,1013.66,77.74
24.51,62.08,1022.58,57.44
21.83,62.91,1011.07,91.34
27.6,73.42,1011.91,83.66
28.73,68.3,1016.53,55.73
10.05,40.23,1019.71,90.41
25.34,65.61,1014.61,57.51
16.66,36.71,1013.68,70.66
28.85,57.19,1008.2,58.4
10.8,41.74,1020.24,78.62
16.85,52.9,1019.47,81.28
14.39,44.85,1014.19,75.16
18.36,56.65,1020.29,82.0
10.91,40.1,1014.07,91.45
19.64,56.65,1020.79,73.88
11.6,40.69,1015.51,86.55
22.1,65.48,1019.3,66.96
31.09,64.05,1011.32,61.14
23.28,68.28,1000.79,81.35
20.5,49.69,1009.6,70.81
8.29,36.08,1020.38,81.53
23.07,57.17,1009.84,76.8
18.34,50.59,1018.42,83.95
25.18,57.5,1015.07,60.76
22.53,70.98,1005.48,93.95
16.81,42.86,1013.83,77.11
8.19,40.69,1019.86,85.23
23.26,58.2,1016.72,57.98
21.86,49.21,1014.61,53.31
26.65,63.78,1015.32,53.95
21.84,55.5,1019.28,62.17
18.04,44.88,1017.96,66.3
10.14,42.02,1003.19,96.51
16.21,41.23,995.88,80.0
9.18,42.18,1017.4,87.3
12.45,40.1,1015.4,82.61
24.33,60.32,1015.49,59.95
25.65,49.3,1003.73,68.48
8.97,36.24,1013.21,90.77
11.23,43.7,1016.0,91.75
21.54,58.12,1015.33,78.67
9.11,36.66,1026.47,74.79
19.68,62.96,1020.41,82.26
10.06,43.22,1014.1,85.7
25.92,50.16,1003.95,71.3
23.58,58.82,1009.68,81.38
23.66,72.43,1008.0,89.49
7.05,40.69,1020.53,89.67
23.48,65.12,1015.82,60.83
2.71,39.42,1026.66,81.11
28.69,67.25,1017.71,53.83
21.94,57.5,1014.64,78.52
12.93,36.71,1013.22,83.44
20.08,62.52,1017.99,75.74
19.98,56.53,1020.22,73.53
21.23,50.59,1017.42,69.26
23.42,63.07,1011.72,75.81
16.05,38.28,1014.38,73.89
20.54,61.27,1019.6,61.87
31.92,68.3,1015.58,41.55
25.65,78.92,1010.83,86.56
29.29,57.19,1008.3,60.11
18.44,39.72,1001.14,66.83
23.73,61.02,1009.71,78.7
12.72,39.13,1008.36,92.59
27.61,59.54,1005.84,71.27
12.68,43.7,1016.07,86.89
11.67,40.23,1017.65,82.48
25.2,61.08,1013.04,74.28
16.19,36.99,1007.37,92.4
16.36,39.99,1008.91,72.48
14.59,42.44,1012.7,83.92
30.95,71.58,1009.95,50.02
26.36,73.68,1013.99,86.44
25.64,50.05,1006.97,67.72
24.96,60.84,1018.13,59.51
17.57,43.7,1015.53,67.22
25.82,69.68,1012.69,89.94
16.25,58.16,1018.34,78.59
23.04,63.86,1019.83,59.78
16.88,56.89,1014.01,82.1
12.14,48.04,1011.8,100.13
17.46,39.99,1008.52,69.73
10.82,44.63,1020.64,90.26
23.71,67.17,1007.27,90.2
10.3,41.46,1018.21,86.17
27.38,69.4,1004.57,74.12
12.67,42.86,1014.06,89.9
9.06,39.3,1019.73,84.23
26.65,58.41,1013.53,65.83
21.36,52.3,1007.95,79.38
10.39,39.69,1003.31,89.6
13.79,40.0,1016.02,70.17
8.97,39.66,1021.63,78.94
20.61,44.63,1008.54,77.54
27.89,69.88,1007.99,85.62
21.3,66.86,1013.04,55.43
27.59,50.05,1005.71,57.03
11.36,40.75,1016.34,85.19
30.63,53.3,1004.91,53.3
20.0,56.53,1020.43,75.94
23.0,63.78,1015.85,70.46
16.73,58.59,1015.02,89.61
20.27,63.56,1014.24,86.55
24.01,42.48,1011.39,55.1
23.82,73.67,1007.26,88.16
27.28,51.43,1011.46,51.38
12.95,40.1,1015.31,86.01
14.0,40.8,1026.17,54.82
25.49,47.45,1007.89,57.04
23.78,58.86,1015.7,62.95
19.5,40.79,1003.8,89.45
23.02,67.25,1017.17,72.0
24.4,60.37,1006.77,82.43
15.55,43.71,1024.34,79.61
12.69,40.75,1016.05,82.92
15.6,44.68,1018.35,85.91
5.85,40.77,1022.44,84.77
25.11,63.21,1012.21,83.58
8.0,34.03,1018.98,78.67
7.8,39.04,1018.46,66.5
9.02,38.08,1019.02,69.98
19.09,44.63,1019.91,39.32
18.68,53.29,1018.16,75.01
11.52,40.75,1016.23,85.18
23.23,56.89,1012.87,75.43
17.06,52.9,1019.76,80.9
21.45,45.09,1013.83,52.26
17.16,58.86,1016.4,86.39
6.14,40.62,1015.71,86.51
25.21,63.21,1012.24,85.14
23.56,73.67,1007.13,87.1
26.05,65.27,1013.69,56.46
29.81,73.67,1005.6,60.91
22.16,65.48,1017.22,70.51
26.38,71.58,1011.02,80.9
21.44,48.98,1014.4,54.22
30.68,73.67,1005.63,57.05
23.94,62.08,1022.47,61.97
29.17,73.17,1009.87,60.97
17.53,42.24,1016.9,60.95
24.63,63.9,1014.53,75.24
27.04,65.06,1013.33,52.37
20.32,44.6,1015.16,36.35
27.08,66.05,1017.33,54.68
24.43,58.95,1017.18,57.73
24.17,59.44,1012.66,78.53
19.55,39.39,1013.55,57.82
10.04,41.62,1013.36,95.17
11.92,41.2,1016.99,81.24
5.51,35.57,1026.3,78.97
23.02,63.47,1012.21,80.61
14.77,58.2,1018.78,83.83
14.85,45.87,1009.37,84.65
20.08,49.69,1008.34,69.88
28.71,51.43,1006.4,64.79
5.62,40.62,1015.81,85.34
23.39,74.22,1009.83,86.05
5.79,45.87,1010.23,95.41
6.79,40.0,1019.01,81.83
22.47,59.43,1006.02,85.21
26.18,52.36,1013.46,56.65
8.05,38.38,1021.14,86.39
11.26,39.35,1015.47,99.28
8.51,42.32,1015.08,84.89
18.78,54.2,1012.05,89.25
30.84,66.75,1017.54,40.69
17.74,49.78,1004.9,100.09
7.1,41.74,1022.25,91.07
11.31,39.61,1018.74,68.9
16.38,46.97,1013.6,73.67
13.85,41.39,1018.62,75.55
27.77,62.26,1010.88,66.45
15.79,49.15,1020.62,76.22
12.89,48.14,1017.48,83.95
13.35,39.64,1010.1,93.3
9.44,43.99,1020.31,98.06
10.15,39.22,1020.09,68.75
23.79,59.44,1012.53,79.48
26.09,49.3,1003.79,66.19
24.24,71.58,1010.15,91.14
24.31,58.62,1017.29,64.44
25.87,59.43,1008.34,65.83
15.94,44.85,1014.29,67.57
12.58,43.67,1014.36,91.72
14.32,71.14,1019.87,79.15
32.51,69.98,1011.92,49.45
27.86,61.5,1009.23,46.19
11.16,40.05,1014.95,88.38
26.19,49.3,1003.69,65.88
5.82,40.62,1016.79,85.04
18.45,42.44,1013.45,63.52
21.84,59.07,1008.84,96.5
24.77,48.92,1010.25,47.04
8.31,40.46,1020.07,78.18
26.25,61.02,1011.47,71.22
15.57,38.78,1013.51,95.38
28.94,62.26,1010.64,50.41
31.62,64.05,1010.94,58.93
14.57,44.45,1021.42,66.23
13.18,40.03,1017.75,82.29
18.36,62.1,1019.9,79.09
23.43,63.94,1010.64,89.29
31.13,64.05,1011.51,61.27
5.02,45.87,1007.8,99.22
13.08,43.14,1019.39,99.74
30.24,66.75,1017.95,55.66
20.42,62.96,1020.34,84.0
12.34,40.1,1015.77,92.26
10.2,41.17,1019.56,82.46
22.49,62.96,1020.21,78.99
18.23,45.01,1012.24,73.86
22.95,63.94,1013.91,81.52
26.5,66.75,1018.48,61.62
21.16,50.66,1014.13,72.77
30.71,68.27,1007.76,68.04
19.82,41.67,1012.92,51.92
23.29,62.91,1013.35,68.25
17.85,45.64,1020.11,82.94
27.92,74.99,1005.47,75.13
17.79,45.01,1015.71,67.13
6.86,41.38,1021.35,90.78
14.22,39.39,1014.16,80.22
8.72,36.25,1029.31,85.73
11.53,41.39,1018.39,85.52
19.89,69.48,1011.06,86.73
12.02,39.69,1006.05,84.66
9.2,40.03,1017.05,92.46
27.41,59.21,1013.3,50.93
7.1,35.77,1015.39,92.1
6.39,35.57,1025.53,77.23
30.47,68.24,1009.55,64.98
10.15,43.41,1018.4,82.07
23.81,57.5,1015.53,70.66
14.35,39.39,1012.92,82.41
29.39,69.89,1013.92,47.36
15.85,49.69,1015.48,88.65
23.14,58.18,1008.89,81.82
19.92,48.98,1014.32,64.99
24.05,72.24,1011.32,88.94
33.74,69.98,1012.51,43.3
27.14,63.13,1013.38,75.68
29.3,73.67,1005.64,65.31
15.62,35.4,1016.19,53.95
24.83,62.4,1010.13,70.18
26.13,48.06,1013.5,47.67
22.18,45.09,1014.04,43.13
12.75,42.86,1014.9,88.44
22.05,61.27,1019.6,58.83
9.86,38.38,1018.22,85.35
11.04,41.74,1022.6,77.51
25.23,60.84,1017.79,56.42
31.81,66.44,1011.21,53.55
10.02,38.18,1017.43,68.4
10.72,35.76,1019.71,62.26
17.51,58.86,1016.78,83.63
8.58,38.38,1021.03,84.37
21.96,48.6,1004.87,76.27
23.21,62.44,1011.78,76.66
14.3,54.3,1015.16,75.29
9.33,36.3,1027.88,79.23
8.66,36.25,1028.22,86.96
23.23,60.32,1016.73,78.35
26.85,75.6,1017.43,74.55
25.79,75.6,1017.46,75.63
8.42,37.49,1009.22,82.15
6.13,40.81,1026.31,91.66
6.25,39.04,1019.65,71.27
17.49,63.94,1020.02,82.6
7.26,40.69,1020.43,90.22
18.06,56.65,1020.2,81.59
11.34,45.17,1018.32,96.24
12.19,40.23,1017.45,82.07
15.69,37.87,1021.18,84.38
29.23,68.14,1004.31,81.46
21.36,59.54,1007.99,92.62
23.84,49.21,1013.6,47.63
12.99,41.93,1020.25,74.64
26.58,70.98,1008.96,77.36
6.4,39.18,1024.6,86.83
27.16,72.58,1009.24,90.26
17.25,43.14,1018.34,76.17
28.57,62.26,1010.75,62.12
14.1,44.84,1025.09,79.42
8.76,41.82,1033.29,76.5
17.66,62.1,1019.49,86.3
21.32,45.01,1012.23,59.94
13.1,40.03,1017.79,84.48
12.59,40.03,1018.76,85.4
28.86,49.3,1003.93,52.85
18.99,56.65,1020.46,77.16
7.82,40.72,1022.17,88.13
27.06,72.58,1009.24,90.31
14.04,39.64,1011.09,87.22
16.95,58.86,1015.96,87.8
24.43,67.25,1017.99,74.27
25.59,65.46,1014.47,37.89
17.96,47.83,1005.0,85.72
14.93,39.39,1014.31,80.68
16.32,43.56,1014.4,59.77
19.3,44.9,1008.89,70.55
26.13,47.93,1002.81,66.19
12.32,41.62,1012.88,88.88
26.54,71.98,1005.8,91.16
11.75,35.76,1018.99,57.92
6.02,43.65,1013.85,83.53
19.92,46.97,1014.32,69.17
7.01,37.8,1021.47,62.84
28.88,63.76,1010.16,56.34
12.76,42.32,1015.35,78.18
26.48,73.06,1008.07,90.73
24.01,50.16,1004.22,75.32
25.63,71.58,1010.14,87.57
13.58,39.28,1016.17,79.17
27.16,47.43,1009.17,45.79
20.12,56.53,1020.34,75.59
20.25,58.59,1012.99,65.98
8.58,40.72,1022.04,87.55
19.89,68.08,1012.65,80.25
29.22,73.18,1012.22,64.91
17.88,46.97,1013.73,67.78
19.81,43.56,1013.39,38.13
16.22,41.35,1000.96,79.59
26.71,66.25,1008.11,79.28
25.92,60.95,1014.62,48.46
10.63,44.2,1018.63,90.26
13.12,44.21,1019.57,89.29
24.29,62.91,1013.04,65.85
14.66,40.89,1009.72,91.56
25.04,63.86,1018.92,52.79
10.93,39.22,1019.44,64.94
18.16,43.72,1008.64,75.22
13.95,71.14,1019.76,75.51
7.45,39.61,1017.88,79.73
15.48,44.99,1011.94,69.95
25.14,69.13,1011.15,85.67
21.02,61.5,1008.52,77.74
22.8,49.16,1006.4,77.05
26.31,71.29,1009.87,84.16
13.88,39.16,1010.8,75.69
12.75,44.03,1007.29,89.46
13.67,40.71,1016.19,66.15
19.65,57.85,1011.73,93.89
21.44,62.96,1020.27,79.85
23.63,73.18,1012.29,88.81
10.7,36.18,1018.16,63.15
10.52,42.18,1014.9,95.67
24.12,62.44,1013.83,88.02
7.95,37.49,1009.32,80.8
30.37,67.45,1015.35,45.6
16.85,42.24,1017.43,66.01
9.58,38.08,1019.49,67.54
14.47,48.79,1017.05,69.87
15.92,41.2,1016.04,73.37
30.44,56.24,1005.19,56.24
20.08,54.42,1011.79,89.35
23.53,72.24,1010.84,94.33
18.12,44.63,1001.26,89.72
11.11,37.5,1013.68,73.67
25.47,56.89,1013.02,63.21
26.93,67.07,1005.65,60.26
29.74,70.32,1008.1,52.72
12.18,40.1,1016.67,91.87
24.96,65.18,1012.68,76.19
24.56,51.86,1014.43,68.85
22.5,70.94,1008.04,82.39
30.73,69.89,1015.0,58.9
29.77,69.48,1009.8,52.6
20.21,69.94,1009.33,83.96
19.83,39.39,1013.73,59.16
27.17,67.17,1006.76,81.59
32.0,71.85,1008.44,53.59
11.77,41.06,1021.45,76.63
16.52,42.24,1017.51,67.65
6.23,40.96,1022.49,93.15
13.71,45.08,1023.35,82.93
14.49,42.86,1013.94,88.2
19.65,63.91,1009.26,99.08
26.97,71.58,1010.13,75.16
22.68,50.78,1008.83,70.3
13.53,42.86,1014.0,90.63
16.77,49.39,1018.61,95.86
9.99,43.52,1022.95,99.67
9.6,37.73,1021.87,77.75
22.35,63.47,1013.21,82.52
27.67,71.64,1004.41,78.14
30.76,73.17,1009.89,50.43
22.92,60.37,1007.05,89.94
27.27,72.24,1010.69,78.09
10.41,44.68,1023.53,91.38
25.82,57.19,1007.99,62.95
29.05,71.85,1008.6,78.69
23.63,65.59,1013.1,76.95
23.46,73.18,1012.07,88.14
22.68,59.54,1004.32,95.44
18.97,50.59,1016.01,74.9
11.23,39.72,1018.46,60.62
24.55,58.86,1015.22,60.53
16.83,46.48,1007.21,87.23
16.6,53.16,1014.5,76.75
13.05,44.34,1018.47,81.2
10.2,41.46,1020.23,84.54
16.44,53.16,1014.82,75.29
23.76,58.41,1013.85,85.38
30.57,73.03,1013.75,73.68
28.39,51.43,1011.74,47.54
18.68,59.14,1016.96,77.09
10.36,41.46,1017.53,92.04
17.84,61.27,1020.1,70.68
15.26,46.18,1013.68,98.58
27.18,71.06,1008.16,86.32
12.27,41.17,1019.39,52.18
32.02,67.83,1007.77,53.31
10.16,39.3,1019.71,81.21
24.22,62.08,1022.53,60.79
25.68,70.32,1009.08,90.48
28.22,51.43,1006.06,63.72
17.48,40.89,1011.39,62.45
6.11,38.68,1017.53,79.23
